customer_id,promotion,cost,responded,revenue_lift,roi
C1638,BOGO,4.5,1,27.0,5.0
C1638,Free item,3.5,1,21.0,5.0
C1638,Points bonus,2.0,0,0.0,-1.0
C1638,Member exclusive,1.5,0,0.0,-1.0
C1639,20% off,3.0,1,18.0,5.0
C1639,BOGO,4.5,1,27.0,5.0
C1639,Free item,3.5,1,21.0,5.0
C1639,Points bonus,2.0,0,0.0,-1.0
C1639,Member exclusive,1.5,0,0.0,-1.0
C1640,20% off,3.0,0,0.0,-1.0
C1640,BOGO,4.5,0,0.0,-1.0
C1640,Free item,3.5,1,21.0,5.0
C1640,Points bonus,2.0,0,0.0,-1.0
C1640,Member exclusive,1.5,1,9.0,5.0
C1641,20% off,3.0,1,18.0,5.0
C1641,BOGO,4.5,0,0.0,-1.0
C1641,Free item,3.5,0,0.0,-1.0
C1641,Points bonus,2.0,1,12.0,5.0
C1641,Member exclusive,1.5,0,0.0,-1.0
C1642,20% off,3.0,0,0.0,-1.0
C1642,BOGO,4.5,0,0.0,-1.0
C1642,Free item,3.5,0,0.0,-1.0
C1642,Points bonus,2.0,1,12.0,5.0
C1642,Member exclusive,1.5,1,9.0,5.0
C1643,20% off,3.0,0,0.0,-1.0
C1643,BOGO,4.5,1,27.0,5.0
C1643,Free item,3.5,0,0.0,-1.0
C1643,Points bonus,2.0,0,0.0,-1.0
C1643,Member exclusive,1.5,1,9.0,5.0
C1644,20% off,3.0,1,0.0,-1.0
C1644,BOGO,4.5,1,0.0,-1.0
C1644,Free item,3.5,0,0.0,-1.0
C1644,Points bonus,2.0,1,0.0,-1.0
C1644,Member exclusive,1.5,1,0.0,-1.0
C1645,20% off,3.0,0,0.0,-1.0
C1645,BOGO,4.5,1,27.0,5.0
C1645,Free item,3.5,0,0.0,-1.0
C1645,Points bonus,2.0,0,0.0,-1.0
C1645,Member exclusive,1.5,0,0.0,-1.0
C1646,20% off,3.0,0,0.0,-1.0
C1646,BOGO,4.5,1,0.0,-1.0
C1646,Free item,3.5,0,0.0,-1.0
C1646,Points bonus,2.0,0,0.0,-1.0
C1646,Member exclusive,1.5,0,0.0,-1.0
C1647,20% off,3.0,1,18.0,5.0
C1647,BOGO,4.5,0,0.0,-1.0
C1647,Free item,3.5,0,0.0,-1.0
C1647,Points bonus,2.0,0,0.0,-1.0
C1647,Member exclusive,1.5,1,9.0,5.0
C1648,20% off,3.0,0,0.0,-1.0
C1648,BOGO,4.5,1,27.0,5.0
C1648,Free item,3.5,1,21.0,5.0
C1648,Points bonus,2.0,1,12.0,5.0
C1648,Member exclusive,1.5,1,9.0,5.0
C1649,20% off,3.0,0,0.0,-1.0
C1649,BOGO,4.5,1,27.0,5.0
C1649,Free item,3.5,0,0.0,-1.0
C1649,Points bonus,2.0,0,0.0,-1.0
C1649,Member exclusive,1.5,1,9.0,5.0
C1650,20% off,3.0,1,18.0,5.0
C1650,BOGO,4.5,0,0.0,-1.0
C1650,Free item,3.5,0,0.0,-1.0
C1650,Points bonus,2.0,0,0.0,-1.0
C1650,Member exclusive,1.5,0,0.0,-1.0
C1651,20% off,3.0,1,18.0,5.0
C1651,BOGO,4.5,1,27.0,5.0
C1651,Free item,3.5,1,16.69,3.77
C1651,Points bonus,2.0,0,0.0,-1.0
C1651,Member exclusive,1.5,0,0.0,-1.0
C1652,20% off,3.0,0,0.0,-1.0
C1652,BOGO,4.5,0,0.0,-1.0
C1652,Free item,3.5,0,0.0,-1.0
C1652,Points bonus,2.0,0,0.0,-1.0
C1652,Member exclusive,1.5,0,0.0,-1.0
C1653,20% off,3.0,0,0.0,-1.0
C1653,BOGO,4.5,0,0.0,-1.0
C1653,Free item,3.5,0,0.0,-1.0
C1653,Points bonus,2.0,0,0.0,-1.0
C1653,Member exclusive,1.5,1,9.0,5.0
C1654,20% off,3.0,0,0.0,-1.0
C1654,BOGO,4.5,0,0.0,-1.0
C1654,Free item,3.5,0,0.0,-1.0
C1654,Points bonus,2.0,0,0.0,-1.0
C1654,Member exclusive,1.5,0,0.0,-1.0
C1655,20% off,3.0,0,0.0,-1.0
C1655,BOGO,4.5,0,0.0,-1.0
C1655,Free item,3.5,0,0.0,-1.0
C1655,Points bonus,2.0,0,0.0,-1.0
C1655,Member exclusive,1.5,0,0.0,-1.0
C1656,20% off,3.0,0,0.0,-1.0
C1656,BOGO,4.5,1,0.0,-1.0
C1656,Free item,3.5,0,0.0,-1.0
C1656,Points bonus,2.0,0,0.0,-1.0
C1656,Member exclusive,1.5,0,0.0,-1.0
C1657,20% off,3.0,0,0.0,-1.0
C1657,BOGO,4.5,0,0.0,-1.0
C1657,Free item,3.5,0,0.0,-1.0
C1657,Points bonus,2.0,0,0.0,-1.0
C1657,Member exclusive,1.5,0,0.0,-1.0
C1658,20% off,3.0,1,18.0,5.0
C1658,BOGO,4.5,0,0.0,-1.0
C1658,Free item,3.5,1,21.0,5.0
C1658,Points bonus,2.0,1,12.0,5.0
C1658,Member exclusive,1.5,1,9.0,5.0
C1659,20% off,3.0,1,18.0,5.0
C1659,BOGO,4.5,1,19.72,3.38
C1659,Free item,3.5,0,0.0,-1.0
C1659,Points bonus,2.0,0,0.0,-1.0
C1659,Member exclusive,1.5,1,9.0,5.0
C1660,20% off,3.0,0,0.0,-1.0
C1660,BOGO,4.5,0,0.0,-1.0
C1660,Free item,3.5,0,0.0,-1.0
C1660,Points bonus,2.0,1,12.0,5.0
C1660,Member exclusive,1.5,0,0.0,-1.0
C1661,20% off,3.0,0,0.0,-1.0
C1661,BOGO,4.5,1,27.0,5.0
C1661,Free item,3.5,0,0.0,-1.0
C1661,Points bonus,2.0,0,0.0,-1.0
C1661,Member exclusive,1.5,0,0.0,-1.0
C1662,20% off,3.0,0,0.0,-1.0
C1662,BOGO,4.5,1,27.0,5.0
C1662,Free item,3.5,0,0.0,-1.0
C1662,Points bonus,2.0,0,0.0,-1.0
C1662,Member exclusive,1.5,0,0.0,-1.0
C1663,20% off,3.0,0,0.0,-1.0
C1663,BOGO,4.5,0,0.0,-1.0
C1663,Free item,3.5,0,0.0,-1.0
C1663,Points bonus,2.0,1,12.0,5.0
C1663,Member exclusive,1.5,0,0.0,-1.0
C1664,20% off,3.0,1,18.0,5.0
C1664,BOGO,4.5,0,0.0,-1.0
C1664,Free item,3.5,0,0.0,-1.0
C1664,Points bonus,2.0,0,0.0,-1.0
C1664,Member exclusive,1.5,0,0.0,-1.0
C1665,20% off,3.0,1,18.0,5.0
C1665,BOGO,4.5,0,0.0,-1.0
C1665,Free item,3.5,1,21.0,5.0
C1665,Points bonus,2.0,0,0.0,-1.0
C1665,Member exclusive,1.5,1,9.0,5.0
C1666,20% off,3.0,0,0.0,-1.0
C1666,BOGO,4.5,1,27.0,5.0
C1666,Free item,3.5,0,0.0,-1.0
C1666,Points bonus,2.0,0,0.0,-1.0
C1666,Member exclusive,1.5,0,0.0,-1.0
C1667,20% off,3.0,0,0.0,-1.0
C1667,BOGO,4.5,0,0.0,-1.0
C1667,Free item,3.5,0,0.0,-1.0
C1667,Points bonus,2.0,0,0.0,-1.0
C1667,Member exclusive,1.5,0,0.0,-1.0
C1668,20% off,3.0,0,0.0,-1.0
C1668,BOGO,4.5,0,0.0,-1.0
C1668,Free item,3.5,0,0.0,-1.0
C1668,Points bonus,2.0,1,12.0,5.0
C1668,Member exclusive,1.5,1,9.0,5.0
C1669,20% off,3.0,0,0.0,-1.0
C1669,BOGO,4.5,1,27.0,5.0
C1669,Free item,3.5,1,21.0,5.0
C1669,Points bonus,2.0,1,12.0,5.0
C1669,Member exclusive,1.5,0,0.0,-1.0
C1670,20% off,3.0,0,0.0,-1.0
C1670,BOGO,4.5,1,27.0,5.0
C1670,Free item,3.5,0,0.0,-1.0
C1670,Points bonus,2.0,1,12.0,5.0
C1670,Member exclusive,1.5,0,0.0,-1.0
C1671,20% off,3.0,1,18.0,5.0
C1671,BOGO,4.5,0,0.0,-1.0
C1671,Free item,3.5,1,21.0,5.0
C1671,Points bonus,2.0,1,12.0,5.0
C1671,Member exclusive,1.5,0,0.0,-1.0
C1672,20% off,3.0,1,18.0,5.0
C1672,BOGO,4.5,0,0.0,-1.0
C1672,Free item,3.5,0,0.0,-1.0
C1672,Points bonus,2.0,0,0.0,-1.0
C1672,Member exclusive,1.5,1,9.0,5.0
C1673,20% off,3.0,1,18.0,5.0
C1673,BOGO,4.5,1,18.2,3.05
C1673,Free item,3.5,1,21.0,5.0
C1673,Points bonus,2.0,0,0.0,-1.0
C1673,Member exclusive,1.5,0,0.0,-1.0
C1674,20% off,3.0,1,15.45,4.15
C1674,BOGO,4.5,1,27.0,5.0
C1674,Free item,3.5,0,0.0,-1.0
C1674,Points bonus,2.0,1,12.0,5.0
C1674,Member exclusive,1.5,0,0.0,-1.0
C1675,20% off,3.0,1,18.0,5.0
C1675,BOGO,4.5,0,0.0,-1.0
C1675,Free item,3.5,0,0.0,-1.0
C1675,Points bonus,2.0,0,0.0,-1.0
C1675,Member exclusive,1.5,1,9.0,5.0
C1676,20% off,3.0,0,0.0,-1.0
C1676,BOGO,4.5,0,0.0,-1.0
C1676,Free item,3.5,0,0.0,-1.0
C1676,Points bonus,2.0,1,12.0,5.0
C1676,Member exclusive,1.5,0,0.0,-1.0
C1677,20% off,3.0,0,0.0,-1.0
C1677,BOGO,4.5,1,24.05,4.35
C1677,Free item,3.5,1,21.0,5.0
C1677,Points bonus,2.0,1,12.0,5.0
C1677,Member exclusive,1.5,0,0.0,-1.0
C1678,20% off,3.0,1,18.0,5.0
C1678,BOGO,4.5,0,0.0,-1.0
C1678,Free item,3.5,1,21.0,5.0
C1678,Points bonus,2.0,1,12.0,5.0
C1678,Member exclusive,1.5,1,9.0,5.0
C1679,20% off,3.0,1,18.0,5.0
C1679,BOGO,4.5,1,27.0,5.0
C1679,Free item,3.5,0,0.0,-1.0
C1679,Points bonus,2.0,0,0.0,-1.0
C1679,Member exclusive,1.5,1,9.0,5.0
C1680,20% off,3.0,0,0.0,-1.0
C1680,BOGO,4.5,0,0.0,-1.0
C1680,Free item,3.5,0,0.0,-1.0
C1680,Points bonus,2.0,0,0.0,-1.0
C1680,Member exclusive,1.5,0,0.0,-1.0
C1681,20% off,3.0,0,0.0,-1.0
C1681,BOGO,4.5,0,0.0,-1.0
C1681,Free item,3.5,0,0.0,-1.0
C1681,Points bonus,2.0,1,12.0,5.0
C1681,Member exclusive,1.5,0,0.0,-1.0
C1682,20% off,3.0,0,0.0,-1.0
C1682,BOGO,4.5,0,0.0,-1.0
C1682,Free item,3.5,0,0.0,-1.0
C1682,Points bonus,2.0,0,0.0,-1.0
C1682,Member exclusive,1.5,1,9.0,5.0
C1683,20% off,3.0,0,0.0,-1.0
C1683,BOGO,4.5,0,0.0,-1.0
C1683,Free item,3.5,0,0.0,-1.0
C1683,Points bonus,2.0,0,0.0,-1.0
C1683,Member exclusive,1.5,0,0.0,-1.0
C1684,20% off,3.0,0,0.0,-1.0
C1684,BOGO,4.5,0,0.0,-1.0
C1684,Free item,3.5,0,0.0,-1.0
C1684,Points bonus,2.0,0,0.0,-1.0
C1684,Member exclusive,1.5,0,0.0,-1.0
C1685,20% off,3.0,0,0.0,-1.0
C1685,BOGO,4.5,1,27.0,5.0
C1685,Free item,3.5,0,0.0,-1.0
C1685,Points bonus,2.0,0,0.0,-1.0
C1685,Member exclusive,1.5,0,0.0,-1.0
C1686,20% off,3.0,1,18.0,5.0
C1686,BOGO,4.5,0,0.0,-1.0
C1686,Free item,3.5,0,0.0,-1.0
C1686,Points bonus,2.0,0,0.0,-1.0
C1686,Member exclusive,1.5,0,0.0,-1.0
C1687,20% off,3.0,0,0.0,-1.0
C1687,BOGO,4.5,0,0.0,-1.0
C1687,Free item,3.5,0,0.0,-1.0
C1687,Points bonus,2.0,0,0.0,-1.0
C1687,Member exclusive,1.5,1,9.0,5.0
C1688,20% off,3.0,0,0.0,-1.0
C1688,BOGO,4.5,0,0.0,-1.0
C1688,Free item,3.5,1,19.65,4.61
C1688,Points bonus,2.0,0,0.0,-1.0
C1688,Member exclusive,1.5,1,9.0,5.0
C1689,20% off,3.0,0,0.0,-1.0
C1689,BOGO,4.5,0,0.0,-1.0
C1689,Free item,3.5,0,0.0,-1.0
C1689,Points bonus,2.0,0,0.0,-1.0
C1689,Member exclusive,1.5,1,9.0,5.0
C1690,20% off,3.0,0,0.0,-1.0
C1690,BOGO,4.5,0,0.0,-1.0
C1690,Free item,3.5,1,21.0,5.0
C1690,Points bonus,2.0,0,0.0,-1.0
C1690,Member exclusive,1.5,1,9.0,5.0
C1691,20% off,3.0,1,18.0,5.0
C1691,BOGO,4.5,0,0.0,-1.0
C1691,Free item,3.5,0,0.0,-1.0
C1691,Points bonus,2.0,0,0.0,-1.0
C1691,Member exclusive,1.5,0,0.0,-1.0
C1692,20% off,3.0,0,0.0,-1.0
C1692,BOGO,4.5,1,13.0,1.89
C1692,Free item,3.5,1,16.68,3.76
C1692,Points bonus,2.0,0,0.0,-1.0
C1692,Member exclusive,1.5,1,9.0,5.0
C1693,20% off,3.0,0,0.0,-1.0
C1693,BOGO,4.5,1,23.86,4.3
C1693,Free item,3.5,0,0.0,-1.0
C1693,Points bonus,2.0,0,0.0,-1.0
C1693,Member exclusive,1.5,0,0.0,-1.0
C1694,20% off,3.0,0,0.0,-1.0
C1694,BOGO,4.5,0,0.0,-1.0
C1694,Free item,3.5,0,0.0,-1.0
C1694,Points bonus,2.0,0,0.0,-1.0
C1694,Member exclusive,1.5,0,0.0,-1.0
C1695,20% off,3.0,0,0.0,-1.0
C1695,BOGO,4.5,1,27.0,5.0
C1695,Free item,3.5,0,0.0,-1.0
C1695,Points bonus,2.0,0,0.0,-1.0
C1695,Member exclusive,1.5,0,0.0,-1.0
C1696,20% off,3.0,0,0.0,-1.0
C1696,BOGO,4.5,0,0.0,-1.0
C1696,Free item,3.5,0,0.0,-1.0
C1696,Points bonus,2.0,0,0.0,-1.0
C1696,Member exclusive,1.5,0,0.0,-1.0
C1697,20% off,3.0,0,0.0,-1.0
C1697,BOGO,4.5,0,0.0,-1.0
C1697,Free item,3.5,1,21.0,5.0
C1697,Points bonus,2.0,1,12.0,5.0
C1697,Member exclusive,1.5,0,0.0,-1.0
C1698,20% off,3.0,0,0.0,-1.0
C1698,BOGO,4.5,0,0.0,-1.0
C1698,Free item,3.5,1,7.66,1.19
C1698,Points bonus,2.0,0,0.0,-1.0
C1698,Member exclusive,1.5,0,0.0,-1.0
C1699,20% off,3.0,0,0.0,-1.0
C1699,BOGO,4.5,0,0.0,-1.0
C1699,Free item,3.5,0,0.0,-1.0
C1699,Points bonus,2.0,0,0.0,-1.0
C1699,Member exclusive,1.5,0,0.0,-1.0
C1700,20% off,3.0,0,0.0,-1.0
C1700,BOGO,4.5,0,0.0,-1.0
C1700,Free item,3.5,0,0.0,-1.0
C1700,Points bonus,2.0,0,0.0,-1.0
C1700,Member exclusive,1.5,1,9.0,5.0
C1701,20% off,3.0,0,0.0,-1.0
C1701,BOGO,4.5,0,0.0,-1.0
C1701,Free item,3.5,0,0.0,-1.0
C1701,Points bonus,2.0,0,0.0,-1.0
C1701,Member exclusive,1.5,0,0.0,-1.0
C1702,20% off,3.0,0,0.0,-1.0
C1702,BOGO,4.5,0,0.0,-1.0
C1702,Free item,3.5,0,0.0,-1.0
C1702,Points bonus,2.0,1,0.0,-1.0
C1702,Member exclusive,1.5,0,0.0,-1.0
C1703,20% off,3.0,1,18.0,5.0
C1703,BOGO,4.5,0,0.0,-1.0
C1703,Free item,3.5,0,0.0,-1.0
C1703,Points bonus,2.0,0,0.0,-1.0
C1703,Member exclusive,1.5,1,9.0,5.0
C1704,20% off,3.0,1,18.0,5.0
C1704,BOGO,4.5,0,0.0,-1.0
C1704,Free item,3.5,0,0.0,-1.0
C1704,Points bonus,2.0,0,0.0,-1.0
C1704,Member exclusive,1.5,0,0.0,-1.0
C1705,20% off,3.0,1,18.0,5.0
C1705,BOGO,4.5,0,0.0,-1.0
C1705,Free item,3.5,0,0.0,-1.0
C1705,Points bonus,2.0,0,0.0,-1.0
C1705,Member exclusive,1.5,0,0.0,-1.0
C1706,20% off,3.0,0,0.0,-1.0
C1706,BOGO,4.5,0,0.0,-1.0
C1706,Free item,3.5,1,21.0,5.0
C1706,Points bonus,2.0,1,12.0,5.0
C1706,Member exclusive,1.5,0,0.0,-1.0
C1707,20% off,3.0,0,0.0,-1.0
C1707,BOGO,4.5,0,0.0,-1.0
C1707,Free item,3.5,1,21.0,5.0
C1707,Points bonus,2.0,0,0.0,-1.0
C1707,Member exclusive,1.5,0,0.0,-1.0
C1708,20% off,3.0,1,7.98,1.66
C1708,BOGO,4.5,0,0.0,-1.0
C1708,Free item,3.5,0,0.0,-1.0
C1708,Points bonus,2.0,0,0.0,-1.0
C1708,Member exclusive,1.5,1,9.0,5.0
C1709,20% off,3.0,0,0.0,-1.0
C1709,BOGO,4.5,0,0.0,-1.0
C1709,Free item,3.5,0,0.0,-1.0
C1709,Points bonus,2.0,0,0.0,-1.0
C1709,Member exclusive,1.5,0,0.0,-1.0
C1710,20% off,3.0,1,18.0,5.0
C1710,BOGO,4.5,0,0.0,-1.0
C1710,Free item,3.5,0,0.0,-1.0
C1710,Points bonus,2.0,0,0.0,-1.0
C1710,Member exclusive,1.5,0,0.0,-1.0
C1711,20% off,3.0,1,18.0,5.0
C1711,BOGO,4.5,0,0.0,-1.0
C1711,Free item,3.5,0,0.0,-1.0
C1711,Points bonus,2.0,0,0.0,-1.0
C1711,Member exclusive,1.5,0,0.0,-1.0
C1712,20% off,3.0,0,0.0,-1.0
C1712,BOGO,4.5,0,0.0,-1.0
C1712,Free item,3.5,0,0.0,-1.0
C1712,Points bonus,2.0,0,0.0,-1.0
C1712,Member exclusive,1.5,0,0.0,-1.0
C1713,20% off,3.0,1,18.0,5.0
C1713,BOGO,4.5,0,0.0,-1.0
C1713,Free item,3.5,1,21.0,5.0
C1713,Points bonus,2.0,1,12.0,5.0
C1713,Member exclusive,1.5,0,0.0,-1.0
C1714,20% off,3.0,0,0.0,-1.0
C1714,BOGO,4.5,0,0.0,-1.0
C1714,Free item,3.5,0,0.0,-1.0
C1714,Points bonus,2.0,0,0.0,-1.0
C1714,Member exclusive,1.5,0,0.0,-1.0
C1715,20% off,3.0,1,18.0,5.0
C1715,BOGO,4.5,1,27.0,5.0
C1715,Free item,3.5,0,0.0,-1.0
C1715,Points bonus,2.0,1,12.0,5.0
C1715,Member exclusive,1.5,0,0.0,-1.0
C1716,20% off,3.0,0,0.0,-1.0
C1716,BOGO,4.5,0,0.0,-1.0
C1716,Free item,3.5,0,0.0,-1.0
C1716,Points bonus,2.0,0,0.0,-1.0
C1716,Member exclusive,1.5,0,0.0,-1.0
C1717,20% off,3.0,0,0.0,-1.0
C1717,BOGO,4.5,0,0.0,-1.0
C1717,Free item,3.5,0,0.0,-1.0
C1717,Points bonus,2.0,1,12.0,5.0
C1717,Member exclusive,1.5,1,9.0,5.0
C1718,20% off,3.0,1,18.0,5.0
C1718,BOGO,4.5,1,27.0,5.0
C1718,Free item,3.5,1,21.0,5.0
C1718,Points bonus,2.0,0,0.0,-1.0
C1718,Member exclusive,1.5,1,9.0,5.0
C1719,20% off,3.0,0,0.0,-1.0
C1719,BOGO,4.5,0,0.0,-1.0
C1719,Free item,3.5,0,0.0,-1.0
C1719,Points bonus,2.0,1,12.0,5.0
C1719,Member exclusive,1.5,0,0.0,-1.0
C1720,20% off,3.0,1,18.0,5.0
C1720,BOGO,4.5,0,0.0,-1.0
C1720,Free item,3.5,0,0.0,-1.0
C1720,Points bonus,2.0,0,0.0,-1.0
C1720,Member exclusive,1.5,0,0.0,-1.0
C1721,20% off,3.0,0,0.0,-1.0
C1721,BOGO,4.5,0,0.0,-1.0
C1721,Free item,3.5,1,0.0,-1.0
C1721,Points bonus,2.0,0,0.0,-1.0
C1721,Member exclusive,1.5,1,0.0,-1.0
C1722,20% off,3.0,0,0.0,-1.0
C1722,BOGO,4.5,0,0.0,-1.0
C1722,Free item,3.5,1,21.0,5.0
C1722,Points bonus,2.0,0,0.0,-1.0
C1722,Member exclusive,1.5,0,0.0,-1.0
C1723,20% off,3.0,0,0.0,-1.0
C1723,BOGO,4.5,0,0.0,-1.0
C1723,Free item,3.5,0,0.0,-1.0
C1723,Points bonus,2.0,0,0.0,-1.0
C1723,Member exclusive,1.5,0,0.0,-1.0
C1724,20% off,3.0,0,0.0,-1.0
C1724,BOGO,4.5,0,0.0,-1.0
C1724,Free item,3.5,0,0.0,-1.0
C1724,Points bonus,2.0,0,0.0,-1.0
C1724,Member exclusive,1.5,0,0.0,-1.0
C1725,20% off,3.0,0,0.0,-1.0
C1725,BOGO,4.5,0,0.0,-1.0
C1725,Free item,3.5,0,0.0,-1.0
C1725,Points bonus,2.0,0,0.0,-1.0
C1725,Member exclusive,1.5,0,0.0,-1.0
C1726,20% off,3.0,0,0.0,-1.0
C1726,BOGO,4.5,1,27.0,5.0
C1726,Free item,3.5,0,0.0,-1.0
C1726,Points bonus,2.0,0,0.0,-1.0
C1726,Member exclusive,1.5,1,9.0,5.0
C1727,20% off,3.0,0,0.0,-1.0
C1727,BOGO,4.5,0,0.0,-1.0
C1727,Free item,3.5,0,0.0,-1.0
C1727,Points bonus,2.0,0,0.0,-1.0
C1727,Member exclusive,1.5,0,0.0,-1.0
C1728,20% off,3.0,0,0.0,-1.0
C1728,BOGO,4.5,0,0.0,-1.0
C1728,Free item,3.5,1,21.0,5.0
C1728,Points bonus,2.0,1,12.0,5.0
C1728,Member exclusive,1.5,0,0.0,-1.0
C1729,20% off,3.0,0,0.0,-1.0
C1729,BOGO,4.5,0,0.0,-1.0
C1729,Free item,3.5,0,0.0,-1.0
C1729,Points bonus,2.0,0,0.0,-1.0
C1729,Member exclusive,1.5,1,9.0,5.0
C1730,20% off,3.0,1,18.0,5.0
C1730,BOGO,4.5,0,0.0,-1.0
C1730,Free item,3.5,0,0.0,-1.0
C1730,Points bonus,2.0,0,0.0,-1.0
C1730,Member exclusive,1.5,0,0.0,-1.0
C1731,20% off,3.0,0,0.0,-1.0
C1731,BOGO,4.5,0,0.0,-1.0
C1731,Free item,3.5,0,0.0,-1.0
C1731,Points bonus,2.0,0,0.0,-1.0
C1731,Member exclusive,1.5,1,9.0,5.0
C1732,20% off,3.0,1,18.0,5.0
C1732,BOGO,4.5,0,0.0,-1.0
C1732,Free item,3.5,0,0.0,-1.0
C1732,Points bonus,2.0,1,12.0,5.0
C1732,Member exclusive,1.5,1,9.0,5.0
C1733,20% off,3.0,0,0.0,-1.0
C1733,BOGO,4.5,0,0.0,-1.0
C1733,Free item,3.5,1,0.0,-1.0
C1733,Points bonus,2.0,0,0.0,-1.0
C1733,Member exclusive,1.5,0,0.0,-1.0
C1734,20% off,3.0,0,0.0,-1.0
C1734,BOGO,4.5,0,0.0,-1.0
C1734,Free item,3.5,0,0.0,-1.0
C1734,Points bonus,2.0,0,0.0,-1.0
C1734,Member exclusive,1.5,0,0.0,-1.0
C1735,20% off,3.0,0,0.0,-1.0
C1735,BOGO,4.5,0,0.0,-1.0
C1735,Free item,3.5,0,0.0,-1.0
C1735,Points bonus,2.0,0,0.0,-1.0
C1735,Member exclusive,1.5,1,9.0,5.0
C1736,20% off,3.0,0,0.0,-1.0
C1736,BOGO,4.5,1,0.0,-1.0
C1736,Free item,3.5,0,0.0,-1.0
C1736,Points bonus,2.0,0,0.0,-1.0
C1736,Member exclusive,1.5,1,0.0,-1.0
C1737,20% off,3.0,1,18.0,5.0
C1737,BOGO,4.5,0,0.0,-1.0
C1737,Free item,3.5,0,0.0,-1.0
C1737,Points bonus,2.0,1,12.0,5.0
C1737,Member exclusive,1.5,1,9.0,5.0
C1738,20% off,3.0,0,0.0,-1.0
C1738,BOGO,4.5,1,27.0,5.0
C1738,Free item,3.5,0,0.0,-1.0
C1738,Points bonus,2.0,0,0.0,-1.0
C1738,Member exclusive,1.5,0,0.0,-1.0
C1739,20% off,3.0,0,0.0,-1.0
C1739,BOGO,4.5,1,27.0,5.0
C1739,Free item,3.5,0,0.0,-1.0
C1739,Points bonus,2.0,0,0.0,-1.0
C1739,Member exclusive,1.5,0,0.0,-1.0
C1740,20% off,3.0,1,18.0,5.0
C1740,BOGO,4.5,0,0.0,-1.0
C1740,Free item,3.5,0,0.0,-1.0
C1740,Points bonus,2.0,0,0.0,-1.0
C1740,Member exclusive,1.5,1,9.0,5.0
C1741,20% off,3.0,0,0.0,-1.0
C1741,BOGO,4.5,0,0.0,-1.0
C1741,Free item,3.5,0,0.0,-1.0
C1741,Points bonus,2.0,1,12.0,5.0
C1741,Member exclusive,1.5,0,0.0,-1.0
C1742,20% off,3.0,1,18.0,5.0
C1742,BOGO,4.5,0,0.0,-1.0
C1742,Free item,3.5,0,0.0,-1.0
C1742,Points bonus,2.0,0,0.0,-1.0
C1742,Member exclusive,1.5,0,0.0,-1.0
C1743,20% off,3.0,0,0.0,-1.0
C1743,BOGO,4.5,1,24.1,4.36
C1743,Free item,3.5,1,18.0,4.14
C1743,Points bonus,2.0,1,12.0,5.0
C1743,Member exclusive,1.5,0,0.0,-1.0
C1744,20% off,3.0,0,0.0,-1.0
C1744,BOGO,4.5,1,27.0,5.0
C1744,Free item,3.5,1,21.0,5.0
C1744,Points bonus,2.0,0,0.0,-1.0
C1744,Member exclusive,1.5,1,9.0,5.0
C1745,20% off,3.0,1,18.0,5.0
C1745,BOGO,4.5,1,12.95,1.88
C1745,Free item,3.5,0,0.0,-1.0
C1745,Points bonus,2.0,0,0.0,-1.0
C1745,Member exclusive,1.5,0,0.0,-1.0
C1746,20% off,3.0,0,0.0,-1.0
C1746,BOGO,4.5,1,24.74,4.5
C1746,Free item,3.5,0,0.0,-1.0
C1746,Points bonus,2.0,0,0.0,-1.0
C1746,Member exclusive,1.5,0,0.0,-1.0
C1747,20% off,3.0,0,0.0,-1.0
C1747,BOGO,4.5,0,0.0,-1.0
C1747,Free item,3.5,0,0.0,-1.0
C1747,Points bonus,2.0,0,0.0,-1.0
C1747,Member exclusive,1.5,0,0.0,-1.0
C1748,20% off,3.0,1,18.0,5.0
C1748,BOGO,4.5,0,0.0,-1.0
C1748,Free item,3.5,1,21.0,5.0
C1748,Points bonus,2.0,0,0.0,-1.0
C1748,Member exclusive,1.5,1,9.0,5.0
C1749,20% off,3.0,1,18.0,5.0
C1749,BOGO,4.5,0,0.0,-1.0
C1749,Free item,3.5,0,0.0,-1.0
C1749,Points bonus,2.0,0,0.0,-1.0
C1749,Member exclusive,1.5,0,0.0,-1.0
C1750,20% off,3.0,0,0.0,-1.0
C1750,BOGO,4.5,1,27.0,5.0
C1750,Free item,3.5,0,0.0,-1.0
C1750,Points bonus,2.0,0,0.0,-1.0
C1750,Member exclusive,1.5,0,0.0,-1.0
C1751,20% off,3.0,0,0.0,-1.0
C1751,BOGO,4.5,0,0.0,-1.0
C1751,Free item,3.5,0,0.0,-1.0
C1751,Points bonus,2.0,0,0.0,-1.0
C1751,Member exclusive,1.5,0,0.0,-1.0
C1752,20% off,3.0,1,18.0,5.0
C1752,BOGO,4.5,0,0.0,-1.0
C1752,Free item,3.5,0,0.0,-1.0
C1752,Points bonus,2.0,0,0.0,-1.0
C1752,Member exclusive,1.5,0,0.0,-1.0
C1753,20% off,3.0,1,18.0,5.0
C1753,BOGO,4.5,0,0.0,-1.0
C1753,Free item,3.5,0,0.0,-1.0
C1753,Points bonus,2.0,0,0.0,-1.0
C1753,Member exclusive,1.5,0,0.0,-1.0
C1754,20% off,3.0,0,0.0,-1.0
C1754,BOGO,4.5,0,0.0,-1.0
C1754,Free item,3.5,0,0.0,-1.0
C1754,Points bonus,2.0,0,0.0,-1.0
